-1.8475,3.3652147069797
-1.7145,3.6215064201941
-1.799,2.7728821528742
1.9735,3.3354539277938
-2.1055,2.6559992093077
-1.9045,3.1578537905912
2.8715,4.0138101925928
1.0555,4.2056785489055
-2.3495,3.0480176166421
0.0095000000000001,4.1535587846573
-2.058,3.788929004696
1.088,4.173869810006
-2.975,3.4070269977967
0.0055000000000001,4.0533167851895
0.7355,4.0978417873163
-1.992,2.89698756762
0.8455,3.5595931746678
1.1435,3.328614962145
2.726,3.8675895058793
0.829,3.58373174047
2.558,3.1924023071285
2.6245,3.4918307360648
-2.767,3.6732426296595
-1.5505,3.2789379039607
1.0515,4.1511750632262
-2.528,3.1598535509292
0.171,3.8378281251947
1.5595,3.7559420197647
-1.775,2.8148076822831
-2.292,3.2608953437049
0.9735,3.6612012756293
-2.553,3.5196493001884
-1.6655,3.5327248949109
0.779,3.8854592199257
0.7455,4.0884446287388
0.6135,3.685289026846
1.0505,4.0303692484809
-1.424,2.875102099063
-0.28,3.6862077261172
1.0075,3.1890431310032
2.546,3.3299559251263
-1.086,2.8915454056524
-2.1855,3.2304664214371
-2.5675,2.9677528117881
0.7245,4.1067371006144
1.3365,3.2250723472451
2.367,3.8430813006755
-1.31,3.3553431334196
-1.4615,3.3897619246761
-0.6745,3.913922520141
-2.807,2.7616582972274
-0.341,4.032692535539
1.9135,3.8311859188961
-1.007,3.6864436612058
-0.938,2.8141293878151
-1.3405,3.9022733948712
0.432,3.7806858128399
0.5765,3.3617770346803
-1.8885,3.385874329689
-1.8005,3.1698534034697
0.709,4.2037270280312
-1.374,3.855109475174
-2.1065,2.5194936426432
-0.4975,3.5327733559754
1.065,4.2292515207525
-0.4505,3.5418519062248
0.0255,3.9823143265796
1.5385,3.8206256521377
-0.8035,3.4841464751516
-2.8775,3.1661938223033
2.3425,3.8049596859716
0.9755,3.7205957016778
2.8815,3.6774393439468
-2.3325,2.7303835942745
-1.5275,3.3335608482282
-2.9085,3.1804926397507
0.7415,4.003412499595
-0.8315,3.5053468162559
1.8745,3.8554087342472
1.2025,3.8354114101787
-1.2145,3.0473237335682
1.807,3.9150059655947
1.821,3.8619074546864
-0.7235,2.8438671488063
-1.8515,3.3899787156207
-2.1,2.6617538394966
-1.054,2.9109887525747
0.2195,3.3598412802791
0.0765,3.9529521265831
-2.9935,3.1052303973494
-1.272,3.7041502316225
2.643,3.7016491085366
-0.976,3.62178407579
1.8175,3.9000015138851
-2.0385,3.6058855843797
1.8325,3.7646090846202
-0.278,3.6233473258664
-0.3905,2.9881373568778
-0.665,3.6790697294954
-1.4205,2.7365087949815
1.427,4.1709921408461
1.805,3.9559187180089
-1.805,3.2374877783076
-0.791,3.314931665991
1.984,3.9156331225688
2.5725,3.8508791914261
1.357,3.1970429263476
-1.3725,3.8259031267305
-1.7405,3.8550932160351
-1.0045,3.9490851328196
-0.724,2.9448575265625
-1.0195,3.9782447552202
-1.29,2.7797093173715
2.472,4.3584155911586
2.387,3.3785175372744
2.5365,3.7015566344811
1.3615,3.3466673869959
-1.091,3.0170461071584
2.691,3.8957272081178
-1.193,3.5072732338404
0.447,3.4493738686735
0.0675,3.5838279817931
1.8785,3.6407565265882
-1.168,3.183270955508
