0.13873713936747,0.099000679228409,0.30499822900125,3.4055588856799,'Plastic',
0.15874872690505,0.14424264377181,0.46782773625595,4.8315068544438,'Plastic',
0.099243593617919,0.072542598300437,0.15238193314705,4.2637208739517,'Plastic',
0.11965856664087,0.087630066903566,0.66251756559773,3.8780263496097,'Ceramic',
0.095699665211601,0.042319501288442,0.15460482013791,4.0909954902162,'Metal',
0.13287655091236,0.14481757572875,0.39600124334851,2.8990302711918,'Plastic',
0.091151227457758,0.06629328278116,0.27244331416261,3.9737531219265,'Metal',
0.084375854572879,0.082997918916341,0.3099565731195,3.3470353849295,'Metal',
0.076132010014235,0.069325384743878,0.34406573037136,3.1582812426731,'Ceramic',
0.10509774111391,0.10217619342446,0.61460243754991,3.1109041261066,'Ceramic',
0.10953904133349,0.0531840149129,0.20297802678868,2.3887999190988,'Plastic',
0.19110000509235,0.15,0.67854397889465,3.6918302829885,'Plastic'
